OrderDate,InvoiceNum,ProductKey,Country,EnglishProductName,SalesAmount,UnitPrice,OrderQuantity,TaxAmt,TotalProductCost
25-04-2021,INV101106,490,United States,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
25-04-2021,INV101107,222,Germany,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
29-04-2021,INV101108,355,United States,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
29-04-2021,INV101109,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
02-05-2021,INV101110,479,Germany,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
03-05-2021,INV101111,481,Germany,"Racing Socks, M",8.99,8.99,1,0.7192,3.3623
03-05-2021,INV101112,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
03-05-2021,INV101113,222,Italy,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
03-05-2021,INV101114,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
03-05-2021,INV101115,489,France,"Short-Sleeve Classic Jersey, M",53.99,53.99,1,4.3192,41.5723
05-05-2021,INV101116,237,United States,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
06-05-2021,INV101117,530,France,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
07-05-2021,INV101118,475,Canada,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
09-05-2021,INV101119,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
09-05-2021,INV101120,537,Australia,HL Mountain Tire,35,35,1,2.8,13.09
10-05-2021,INV101121,384,Australia,"Road-550-W Yellow, 40",1120.49,1120.49,1,89.6392,713.0798
10-05-2021,INV101122,605,India,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
11-05-2021,INV101123,484,Italy,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
13-05-2021,INV101124,217,India,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
15-05-2021,INV101125,312,France,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
16-05-2021,INV101126,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
17-05-2021,INV101127,311,United States,"Road-150 Red, 44",3578.27,3578.27,1,286.2616,2171.2942
18-05-2021,INV101128,237,Italy,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
20-05-2021,INV101129,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
20-05-2021,INV101130,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
22-05-2021,INV101131,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
22-05-2021,INV101132,541,India,Touring Tire,28.99,28.99,1,2.3192,10.8423
23-05-2021,INV101133,536,Italy,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
23-05-2021,INV101134,363,France,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
23-05-2021,INV101135,234,United States,"Long-Sleeve Logo Jersey, L",49.99,49.99,1,3.9992,38.4923
23-05-2021,INV101136,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
24-05-2021,INV101137,463,Canada,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
25-05-2021,INV101138,225,United States,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
28-05-2021,INV101139,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
29-05-2021,INV101140,581,France,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
29-05-2021,INV101141,478,Australia,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
01-06-2021,INV101142,583,Australia,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
02-06-2021,INV101143,536,Germany,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
03-06-2021,INV101144,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
04-06-2021,INV101145,314,France,"Road-150 Red, 56",3578.27,3578.27,1,286.2616,2171.2942
05-06-2021,INV101146,228,India,"Long-Sleeve Logo Jersey, S",49.99,49.99,1,3.9992,38.4923
07-06-2021,INV101147,386,France,"Road-550-W Yellow, 42",1120.49,1120.49,1,89.6392,713.0798
08-06-2021,INV101148,480,Australia,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
09-06-2021,INV101149,214,India,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
10-06-2021,INV101150,225,Germany,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
10-06-2021,INV101151,528,Australia,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
11-06-2021,INV101152,530,Canada,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
11-06-2021,INV101153,360,Australia,"Mountain-200 Black, 42",2049.0982,2049.0982,1,163.9279,1105.81
12-06-2021,INV101154,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
14-06-2021,INV101155,528,Germany,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
15-06-2021,INV101156,478,United States,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
17-06-2021,INV101157,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
18-06-2021,INV101158,225,India,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
18-06-2021,INV101159,528,Canada,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
20-06-2021,INV101160,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
22-06-2021,INV101161,484,United States,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
23-06-2021,INV101162,528,United States,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
25-06-2021,INV101163,384,France,"Road-550-W Yellow, 40",1120.49,1120.49,1,89.6392,713.0798
26-06-2021,INV101164,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
26-06-2021,INV101165,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
27-06-2021,INV101166,588,Australia,"Mountain-400-W Silver, 40",769.49,769.49,1,61.5592,419.7784
29-06-2021,INV101167,486,Germany,All-Purpose Bike Stand,159,159,1,12.72,59.466
30-06-2021,INV101168,354,Australia,"Mountain-200 Silver, 42",2071.4196,2071.4196,1,165.7136,1117.8559
01-07-2021,INV101169,539,India,ML Road Tire,24.99,24.99,1,1.9992,9.3463
04-07-2021,INV101170,237,United States,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
05-07-2021,INV101171,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
05-07-2021,INV101172,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
05-07-2021,INV101173,475,United States,"Women's Mountain Shorts, M",69.99,69.99,1,5.5992,26.1763
08-07-2021,INV101174,528,United States,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
09-07-2021,INV101175,580,India,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
12-07-2021,INV101176,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
15-07-2021,INV101177,237,United States,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
15-07-2021,INV101178,541,Italy,Touring Tire,28.99,28.99,1,2.3192,10.8423
15-07-2021,INV101179,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
16-07-2021,INV101180,605,France,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
17-07-2021,INV101181,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
18-07-2021,INV101182,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
20-07-2021,INV101183,491,United States,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
21-07-2021,INV101184,539,France,ML Road Tire,24.99,24.99,1,1.9992,9.3463
21-07-2021,INV101185,539,Italy,ML Road Tire,24.99,24.99,1,1.9992,9.3463
22-07-2021,INV101186,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
24-07-2021,INV101187,476,France,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
24-07-2021,INV101188,538,Australia,LL Road Tire,21.49,21.49,1,1.7192,8.0373
25-07-2021,INV101189,363,United States,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
28-07-2021,INV101190,535,Canada,LL Mountain Tire,24.99,24.99,1,1.9992,9.3463
29-07-2021,INV101191,222,Germany,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
31-07-2021,INV101192,465,Australia,"Half-Finger Gloves, M",24.49,24.49,1,1.9592,9.1593
31-07-2021,INV101193,231,India,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
03-08-2021,INV101194,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
05-08-2021,INV101195,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
05-08-2021,INV101196,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
05-08-2021,INV101197,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
07-08-2021,INV101198,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
07-08-2021,INV101199,355,India,"Mountain-200 Silver, 42",2319.99,2319.99,1,185.5992,1265.6195
09-08-2021,INV101200,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
09-08-2021,INV101201,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
10-08-2021,INV101202,354,Italy,"Mountain-200 Silver, 42",2071.4196,2071.4196,1,165.7136,1117.8559
10-08-2021,INV101203,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
12-08-2021,INV101204,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
14-08-2021,INV101205,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
17-08-2021,INV101206,566,India,"Touring-3000 Blue, 58",742.35,742.35,1,59.388,461.4448
18-08-2021,INV101207,490,India,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
18-08-2021,INV101208,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
21-08-2021,INV101209,357,Canada,"Mountain-200 Silver, 46",2319.99,2319.99,1,185.5992,1265.6195
23-08-2021,INV101210,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
26-08-2021,INV101211,478,Canada,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
27-08-2021,INV101212,488,Germany,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
28-08-2021,INV101213,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
29-08-2021,INV101214,222,Australia,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
31-08-2021,INV101215,313,Germany,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
31-08-2021,INV101216,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
03-09-2021,INV101217,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
05-09-2021,INV101218,490,Germany,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
05-09-2021,INV101219,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
06-09-2021,INV101220,581,United States,"Road-350-W Yellow, 42",1700.99,1700.99,1,136.0792,1082.51
07-09-2021,INV101221,479,Canada,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
09-09-2021,INV101222,312,Australia,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
10-09-2021,INV101223,576,United States,"Touring-1000 Blue, 60",2384.07,2384.07,1,190.7256,1481.9379
10-09-2021,INV101224,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
11-09-2021,INV101225,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
12-09-2021,INV101226,530,United States,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
12-09-2021,INV101227,237,India,"Long-Sleeve Logo Jersey, XL",49.99,49.99,1,3.9992,38.4923
12-09-2021,INV101228,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
12-09-2021,INV101229,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
15-09-2021,INV101230,586,Germany,"Touring-3000 Blue, 50",742.35,742.35,1,59.388,461.4448
16-09-2021,INV101231,327,Germany,"Road-650 Red, 44",782.99,782.99,1,62.6392,486.7066
17-09-2021,INV101232,530,Australia,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
19-09-2021,INV101233,389,Canada,"Road-550-W Yellow, 48",1000.4375,1000.4375,1,80.035,605.6492
20-09-2021,INV101234,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
21-09-2021,INV101235,313,France,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
21-09-2021,INV101236,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
22-09-2021,INV101237,380,France,"Road-250 Black, 58",2443.35,2443.35,1,195.468,1554.9479
22-09-2021,INV101238,537,Germany,HL Mountain Tire,35,35,1,2.8,13.09
23-09-2021,INV101239,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
26-09-2021,INV101240,599,Canada,"Mountain-500 Black, 48",539.99,539.99,1,43.1992,294.5797
27-09-2021,INV101241,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
30-09-2021,INV101242,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
03-10-2021,INV101243,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
04-10-2021,INV101244,225,Canada,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
05-10-2021,INV101245,536,Australia,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
05-10-2021,INV101246,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
05-10-2021,INV101247,569,Germany,"Touring-3000 Yellow, 50",742.35,742.35,1,59.388,461.4448
06-10-2021,INV101248,605,Italy,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
07-10-2021,INV101249,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
07-10-2021,INV101250,363,France,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
08-10-2021,INV101251,585,India,"Touring-3000 Blue, 44",742.35,742.35,1,59.388,461.4448
08-10-2021,INV101252,488,Australia,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
09-10-2021,INV101253,225,Australia,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
10-10-2021,INV101254,225,Italy,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
10-10-2021,INV101255,225,France,AWC Logo Cap,8.99,8.99,1,0.7192,6.9223
12-10-2021,INV101256,537,France,HL Mountain Tire,35,35,1,2.8,13.09
13-10-2021,INV101257,222,France,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
13-10-2021,INV101258,467,Italy,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
14-10-2021,INV101259,596,Germany,"Mountain-500 Black, 40",539.99,539.99,1,43.1992,294.5797
15-10-2021,INV101260,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
15-10-2021,INV101261,488,India,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
16-10-2021,INV101262,528,Italy,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
17-10-2021,INV101263,560,France,"Touring-2000 Blue, 60",1214.85,1214.85,1,97.188,755.1508
20-10-2021,INV101264,484,Canada,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
21-10-2021,INV101265,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
23-10-2021,INV101266,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
23-10-2021,INV101267,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
25-10-2021,INV101268,472,Australia,"Classic Vest, M",63.5,63.5,1,5.08,23.749
25-10-2021,INV101269,478,Italy,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
26-10-2021,INV101270,214,Germany,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
28-10-2021,INV101271,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
29-10-2021,INV101272,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
29-10-2021,INV101273,310,Canada,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
30-10-2021,INV101274,590,United States,"Mountain-400-W Silver, 46",769.49,769.49,1,61.5592,419.7784
30-10-2021,INV101275,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
30-10-2021,INV101276,490,Australia,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
02-11-2021,INV101277,374,Italy,"Road-250 Black, 44",2443.35,2443.35,1,195.468,1554.9479
02-11-2021,INV101278,528,India,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
03-11-2021,INV101279,538,India,LL Road Tire,21.49,21.49,1,1.7192,8.0373
03-11-2021,INV101280,477,United States,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
04-11-2021,INV101281,580,Germany,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
06-11-2021,INV101282,222,Germany,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
07-11-2021,INV101283,214,Canada,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
07-11-2021,INV101284,582,Australia,"Road-350-W Yellow, 44",1700.99,1700.99,1,136.0792,1082.51
08-11-2021,INV101285,487,France,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
12-11-2021,INV101286,480,United States,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
13-11-2021,INV101287,484,India,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
13-11-2021,INV101288,568,France,"Touring-3000 Yellow, 44",742.35,742.35,1,59.388,461.4448
13-11-2021,INV101289,361,Italy,"Mountain-200 Black, 42",2294.99,2294.99,1,183.5992,1251.9813
15-11-2021,INV101290,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
16-11-2021,INV101291,217,Canada,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
17-11-2021,INV101292,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
17-11-2021,INV101293,313,Canada,"Road-150 Red, 52",3578.27,3578.27,1,286.2616,2171.2942
17-11-2021,INV101294,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
18-11-2021,INV101295,478,Germany,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
19-11-2021,INV101296,537,Italy,HL Mountain Tire,35,35,1,2.8,13.09
20-11-2021,INV101297,312,United States,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
21-11-2021,INV101298,530,Italy,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
22-11-2021,INV101299,477,France,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
22-11-2021,INV101300,580,India,"Road-350-W Yellow, 40",1700.99,1700.99,1,136.0792,1082.51
24-11-2021,INV101301,368,France,"Road-250 Red, 44",2443.35,2443.35,1,195.468,1518.7864
25-11-2021,INV101302,352,France,"Mountain-200 Silver, 38",2071.4196,2071.4196,1,165.7136,1117.8559
26-11-2021,INV101303,357,Australia,"Mountain-200 Silver, 46",2319.99,2319.99,1,185.5992,1265.6195
27-11-2021,INV101304,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
29-11-2021,INV101305,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
29-11-2021,INV101306,584,India,"Road-750 Black, 58",539.99,539.99,1,43.1992,343.6496
30-11-2021,INV101307,484,Germany,Bike Wash - Dissolver,7.95,7.95,1,0.636,2.9733
02-12-2021,INV101308,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
05-12-2021,INV101309,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
06-12-2021,INV101310,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
07-12-2021,INV101311,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
10-12-2021,INV101312,231,Germany,"Long-Sleeve Logo Jersey, M",49.99,49.99,1,3.9992,38.4923
10-12-2021,INV101313,363,Canada,"Mountain-200 Black, 46",2294.99,2294.99,1,183.5992,1251.9813
10-12-2021,INV101314,214,Italy,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
10-12-2021,INV101315,477,India,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
12-12-2021,INV101316,491,United States,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
13-12-2021,INV101317,480,India,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
14-12-2021,INV101318,477,Germany,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
15-12-2021,INV101319,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
17-12-2021,INV101320,485,United States,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
19-12-2021,INV101321,593,Germany,"Mountain-500 Silver, 44",564.99,564.99,1,45.1992,308.2179
20-12-2021,INV101322,474,Italy,"Women's Mountain Shorts, S",69.99,69.99,1,5.5992,26.1763
21-12-2021,INV101323,540,Germany,HL Road Tire,32.6,32.6,1,2.608,12.1924
22-12-2021,INV101324,539,Australia,ML Road Tire,24.99,24.99,1,1.9992,9.3463
23-12-2021,INV101325,530,France,Touring Tire Tube,4.99,4.99,1,0.3992,1.8663
24-12-2021,INV101326,477,Italy,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
25-12-2021,INV101327,485,Canada,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
26-12-2021,INV101328,486,India,All-Purpose Bike Stand,159,159,1,12.72,59.466
26-12-2021,INV101329,528,United States,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
01-01-2022,INV101330,214,France,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
07-01-2022,INV101331,467,France,"Half-Finger Gloves, L",24.49,24.49,1,1.9592,9.1593
07-01-2022,INV101332,595,Italy,"Mountain-500 Silver, 52",564.99,564.99,1,45.1992,308.2179
08-01-2022,INV101333,606,Canada,"Road-750 Black, 52",539.99,539.99,1,43.1992,343.6496
09-01-2022,INV101334,479,India,Road Bottle Cage,8.99,8.99,1,0.7192,3.3623
09-01-2022,INV101335,540,Australia,HL Road Tire,32.6,32.6,1,2.608,12.1924
09-01-2022,INV101336,529,Canada,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
11-01-2022,INV101337,490,India,"Short-Sleeve Classic Jersey, L",53.99,53.99,1,4.3192,41.5723
12-01-2022,INV101338,310,India,"Road-150 Red, 62",3578.27,3578.27,1,286.2616,2171.2942
16-01-2022,INV101339,485,Germany,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
16-01-2022,INV101340,487,India,Hydration Pack - 70 oz.,54.99,54.99,1,4.3992,20.5663
16-01-2022,INV101341,478,India,Mountain Bottle Cage,9.99,9.99,1,0.7992,3.7363
19-01-2022,INV101342,463,Italy,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
20-01-2022,INV101343,217,Germany,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
20-01-2022,INV101344,222,India,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
24-01-2022,INV101345,337,Germany,"Road-650 Black, 62",782.99,782.99,1,62.6392,486.7066
25-01-2022,INV101346,485,Italy,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
27-01-2022,INV101347,529,Italy,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
27-01-2022,INV101348,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
29-01-2022,INV101349,528,France,Mountain Tire Tube,4.99,4.99,1,0.3992,1.8663
30-01-2022,INV101350,353,Canada,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
31-01-2022,INV101351,485,Australia,Fender Set - Mountain,21.98,21.98,1,1.7584,8.2205
31-01-2022,INV101352,480,France,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
02-02-2022,INV101353,605,Germany,"Road-750 Black, 48",539.99,539.99,1,43.1992,343.6496
02-02-2022,INV101354,463,Canada,"Half-Finger Gloves, S",24.49,24.49,1,1.9592,9.1593
07-02-2022,INV101355,312,Canada,"Road-150 Red, 48",3578.27,3578.27,1,286.2616,2171.2942
10-02-2022,INV101356,540,India,HL Road Tire,32.6,32.6,1,2.608,12.1924
10-02-2022,INV101357,222,Canada,"Sport-100 Helmet, Blue",34.99,34.99,1,2.7992,13.0863
10-02-2022,INV101358,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
14-02-2022,INV101359,583,Canada,"Road-350-W Yellow, 48",1700.99,1700.99,1,136.0792,1082.51
16-02-2022,INV101360,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
16-02-2022,INV101361,476,France,"Women's Mountain Shorts, L",69.99,69.99,1,5.5992,26.1763
16-02-2022,INV101362,480,Germany,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
18-02-2022,INV101363,480,Canada,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
19-02-2022,INV101364,356,Italy,"Mountain-200 Silver, 46",2071.4196,2071.4196,1,165.7136,1117.8559
20-02-2022,INV101365,488,Australia,"Short-Sleeve Classic Jersey, S",53.99,53.99,1,4.3192,41.5723
23-02-2022,INV101366,477,Canada,Water Bottle - 30 oz.,4.99,4.99,1,0.3992,1.8663
24-02-2022,INV101367,536,France,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
25-02-2022,INV101368,353,Canada,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
26-02-2022,INV101369,480,Italy,Patch Kit/8 Patches,2.29,2.29,1,0.1832,0.8565
26-02-2022,INV101370,217,Italy,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
27-02-2022,INV101371,491,Italy,"Short-Sleeve Classic Jersey, XL",53.99,53.99,1,4.3192,41.5723
27-02-2022,INV101372,311,United States,"Road-150 Red, 44",3578.27,3578.27,1,286.2616,2171.2942
02-03-2022,INV101373,529,India,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
02-03-2022,INV101374,214,Australia,"Sport-100 Helmet, Red",34.99,34.99,1,2.7992,13.0863
03-03-2022,INV101375,536,India,ML Mountain Tire,29.99,29.99,1,2.3992,11.2163
03-03-2022,INV101376,562,Italy,"Touring-1000 Yellow, 50",2384.07,2384.07,1,190.7256,1481.9379
03-03-2022,INV101377,529,Germany,Road Tire Tube,3.99,3.99,1,0.3192,1.4923
04-03-2022,INV101378,353,Australia,"Mountain-200 Silver, 38",2319.99,2319.99,1,185.5992,1265.6195
06-03-2022,INV101379,217,France,"Sport-100 Helmet, Black",34.99,34.99,1,2.7992,13.0863
